labnumber,session,c,100-c,pl1,incpl1,pl2,incpl2,pl3,incpl3,hl1,inchl1,hl2,inchl2,budgetnum,obscount,m,p1,p2,earn1,earn2,trustpay,whatthink1,circumstanc,age,heightft,heightin,weight,gender,num1,num2,num3,num4,num5,num6,work,hourswork,workwage,vote,english,year,major,gpa,study,allnighter,takesat,satmath,satverbal,satwriting,takeact,actmath,actenglish,actreading,actscience,medical,sexactive,partners,monagamous,smoke,exercise,maintainweight,iq1,iq2,iq3,creditcard,cardbalance,howpay,cardrate,bankaccount,accountbalance,balancerate,debitcard,spendweek,amountx20,amount20y,riskscale,patientscale,order,order1,order2,order3,session1,session2,session3,session4,session5,session6,discount1,discount2,discount3,avrgdiscount,low1,lowdiscount1,low2,lowdiscount2,low3,lowdiscount3,presentbias12,presentbias13,beta13,presentbias,alpha1high,alpha1low,alpha1mid,alpha2high,alpha2low,alpha2mid,k,k5,k10,k14,t,t0,t1,t5,choiceset,choiceset_p1_p2,weekrate,sdc,cons1,cons2,patient,impatient,interior,totinterior,r2,r1,mnumer,pratio,logpratio,cratio,logcratio
38,3,35,65,18,0,18.0,0,19,0,6.0,0,13.0,0,31,31,100,0.19,0.2,9.0,17.0,Yes,I was thinking how to arrange the numbers if token so that I can earn the most out of it The probability that my decision will become as the decision-that-count affects the time that I take to make my decision,there werent any special circumstances at the time I was making my decision,19.0,5.0,2.0,115.0,Female,15.0,150.0,100.0,9000.0,400000.0,240.0,No,,,Yes,No,Sophomore,Biochemistry & Cell biology,3.1,I study every day and keep up on classes,A few times,Yes,690.0,510.0,480.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,5.0,100.0,48.0,Yes,,Pay the balance in full.,-1.0,Yes,350.0,,Yes,25.0,50.0,10.0,4.0,1.0,2,0,1,0,0,0,1,0,0,0,0.9969942,0.99892545,0.9985356,0.9981517,16.01,0.9936625,16.01,0.997732,18.01,0.99701005,1,1,0.9473667,1,0.59,0.32,0.45499998,1.05,0.84,0.94499993,35,1,0,0,5,0,0,1,7,7-0.19-0.2,0.001466598,8.745543,6.65,13.0,0,0,1,45,1,1.0526316,20,1.0526316,0.05129333,0.51153845,-0.67033255
38,3,33,67,18,0,18.0,0,19,0,6.0,0,13.0,0,45,45,100,0.2,0.25,9.0,17.0,Yes,I was thinking how to arrange the numbers if token so that I can earn the most out of it The probability that my decision will become as the decision-that-count affects the time that I take to make my decision,there werent any special circumstances at the time I was making my decision,19.0,5.0,2.0,115.0,Female,15.0,150.0,100.0,9000.0,400000.0,240.0,No,,,Yes,No,Sophomore,Biochemistry & Cell biology,3.1,I study every day and keep up on classes,A few times,Yes,690.0,510.0,480.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,5.0,100.0,48.0,Yes,,Pay the balance in full.,-1.0,Yes,350.0,,Yes,25.0,50.0,10.0,4.0,1.0,2,0,1,0,0,0,1,0,0,0,0.9969942,0.99892545,0.9985356,0.9981517,16.01,0.9936625,16.01,0.997732,18.01,0.99701005,1,1,0.9473667,1,0.59,0.32,0.45499998,1.05,0.84,0.94499993,98,0,0,1,5,0,0,1,9,9-0.2-0.25,0.002279569,8.745543,6.6,16.75,0,0,1,45,1,1.25,25,1.25,0.22314355,0.39402986,-0.9313286
38,3,45,55,18,0,18.0,0,19,0,6.0,0,13.0,0,34,34,100,0.14,0.2,9.0,17.0,Yes,I was thinking how to arrange the numbers if token so that I can earn the most out of it The probability that my decision will become as the decision-that-count affects the time that I take to make my decision,there werent any special circumstances at the time I was making my decision,19.0,5.0,2.0,115.0,Female,15.0,150.0,100.0,9000.0,400000.0,240.0,No,,,Yes,No,Sophomore,Biochemistry & Cell biology,3.1,I study every day and keep up on classes,A few times,Yes,690.0,510.0,480.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,5.0,100.0,48.0,Yes,,Pay the balance in full.,-1.0,Yes,350.0,,Yes,25.0,50.0,10.0,4.0,1.0,2,0,1,0,0,0,1,0,0,0,0.9969942,0.99892545,0.9985356,0.9981517,16.01,0.9936625,16.01,0.997732,18.01,0.99701005,1,1,0.9473667,1,0.59,0.32,0.45499998,1.05,0.84,0.94499993,35,1,0,0,5,0,0,1,7,7-0.14-0.2,0.010242815,8.745543,6.3,11.0,0,0,1,45,1,1.4285715,20,1.4285715,0.35667497,0.57272726,-0.5573456
38,3,38,62,18,0,18.0,0,19,0,6.0,0,13.0,0,10,10,100,0.2,0.25,9.0,17.0,Yes,I was thinking how to arrange the numbers if token so that I can earn the most out of it The probability that my decision will become as the decision-that-count affects the time that I take to make my decision,there werent any special circumstances at the time I was making my decision,19.0,5.0,2.0,115.0,Female,15.0,150.0,100.0,9000.0,400000.0,240.0,No,,,Yes,No,Sophomore,Biochemistry & Cell biology,3.1,I study every day and keep up on classes,A few times,Yes,690.0,510.0,480.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,5.0,100.0,48.0,Yes,,Pay the balance in full.,-1.0,Yes,350.0,,Yes,25.0,50.0,10.0,4.0,1.0,2,0,1,0,0,0,1,0,0,0,0.9969942,0.99892545,0.9985356,0.9981517,16.01,0.9936625,16.01,0.997732,18.01,0.99701005,1,1,0.9473667,1,0.59,0.32,0.45499998,1.05,0.84,0.94499993,70,0,1,0,0,1,0,0,2,2-0.2-0.25,0.003192851,8.745543,7.6,15.5,0,0,1,45,1,1.25,25,1.25,0.22314355,0.49032256,-0.71269184
38,3,28,72,18,0,18.0,0,19,0,6.0,0,13.0,0,36,36,100,0.19,0.2,9.0,17.0,Yes,I was thinking how to arrange the numbers if token so that I can earn the most out of it The probability that my decision will become as the decision-that-count affects the time that I take to make my decision,there werent any special circumstances at the time I was making my decision,19.0,5.0,2.0,115.0,Female,15.0,150.0,100.0,9000.0,400000.0,240.0,No,,,Yes,No,Sophomore,Biochemistry & Cell biology,3.1,I study every day and keep up on classes,A few times,Yes,690.0,510.0,480.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,5.0,100.0,48.0,Yes,,Pay the balance in full.,-1.0,Yes,350.0,,Yes,25.0,50.0,10.0,4.0,1.0,2,0,1,0,0,0,1,0,0,0,0.9969942,0.99892545,0.9985356,0.9981517,16.01,0.9936625,16.01,0.997732,18.01,0.99701005,1,1,0.9473667,1,0.59,0.32,0.45499998,1.05,0.84,0.94499993,70,0,1,0,5,0,0,1,8,8-0.19-0.2,0.00073303,8.745543,5.3199997,14.400001,0,0,1,45,1,1.0526316,20,1.0526316,0.05129333,0.3694444,-0.995755
38,3,61,39,18,0,18.0,0,19,0,6.0,0,13.0,0,17,17,100,0.18,0.2,9.0,17.0,Yes,I was thinking how to arrange the numbers if token so that I can earn the most out of it The probability that my decision will become as the decision-that-count affects the time that I take to make my decision,there werent any special circumstances at the time I was making my decision,19.0,5.0,2.0,115.0,Female,15.0,150.0,100.0,9000.0,400000.0,240.0,No,,,Yes,No,Sophomore,Biochemistry & Cell biology,3.1,I study every day and keep up on classes,A few times,Yes,690.0,510.0,480.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,5.0,100.0,48.0,Yes,,Pay the balance in full.,-1.0,Yes,350.0,,Yes,25.0,50.0,10.0,4.0,1.0,2,0,1,0,0,0,1,0,0,0,0.9969942,0.99892545,0.9985356,0.9981517,16.01,0.9936625,16.01,0.997732,18.01,0.99701005,1,1,0.9473667,1,0.59,0.32,0.45499998,1.05,0.84,0.94499993,35,1,0,0,1,0,1,0,4,4-0.18-0.2,0.003014835,8.745543,10.9800005,7.8,0,0,1,45,1,1.111111,20,1.111111,0.105360456,1.4076923,0.3419517
38,3,32,68,18,0,18.0,0,19,0,6.0,0,13.0,0,23,23,100,0.18,0.2,9.0,17.0,Yes,I was thinking how to arrange the numbers if token so that I can earn the most out of it The probability that my decision will become as the decision-that-count affects the time that I take to make my decision,there werent any special circumstances at the time I was making my decision,19.0,5.0,2.0,115.0,Female,15.0,150.0,100.0,9000.0,400000.0,240.0,No,,,Yes,No,Sophomore,Biochemistry & Cell biology,3.1,I study every day and keep up on classes,A few times,Yes,690.0,510.0,480.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,5.0,100.0,48.0,Yes,,Pay the balance in full.,-1.0,Yes,350.0,,Yes,25.0,50.0,10.0,4.0,1.0,2,0,1,0,0,0,1,0,0,0,0.9969942,0.99892545,0.9985356,0.9981517,16.01,0.9936625,16.01,0.997732,18.01,0.99701005,1,1,0.9473667,1,0.59,0.32,0.45499998,1.05,0.84,0.94499993,70,0,1,0,1,0,1,0,5,5-0.18-0.2,0.001506283,8.745543,5.76,13.6,0,0,1,45,1,1.111111,20,1.111111,0.105360456,0.42352942,-0.8591323
38,3,40,60,18,0,18.0,0,19,0,6.0,0,13.0,0,42,42,100,0.16,0.2,9.0,17.0,Yes,I was thinking how to arrange the numbers if token so that I can earn the most out of it The probability that my decision will become as the decision-that-count affects the time that I take to make my decision,there werent any special circumstances at the time I was making my decision,19.0,5.0,2.0,115.0,Female,15.0,150.0,100.0,9000.0,400000.0,240.0,No,,,Yes,No,Sophomore,Biochemistry & Cell biology,3.1,I study every day and keep up on classes,A few times,Yes,690.0,510.0,480.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,5.0,100.0,48.0,Yes,,Pay the balance in full.,-1.0,Yes,350.0,,Yes,25.0,50.0,10.0,4.0,1.0,2,0,1,0,0,0,1,0,0,0,0.9969942,0.99892545,0.9985356,0.9981517,16.01,0.9936625,16.01,0.997732,18.01,0.99701005,1,1,0.9473667,1,0.59,0.32,0.45499998,1.05,0.84,0.94499993,98,0,0,1,5,0,0,1,9,9-0.16-0.2,0.00227957,8.745543,6.3999996,12.0,0,0,1,45,1,1.25,20,1.25,0.22314355,0.5333333,-0.6286087
38,3,62,38,18,0,18.0,0,19,0,6.0,0,13.0,0,6,6,100,0.19,0.2,9.0,17.0,Yes,I was thinking how to arrange the numbers if token so that I can earn the most out of it The probability that my decision will become as the decision-that-count affects the time that I take to make my decision,there werent any special circumstances at the time I was making my decision,19.0,5.0,2.0,115.0,Female,15.0,150.0,100.0,9000.0,400000.0,240.0,No,,,Yes,No,Sophomore,Biochemistry & Cell biology,3.1,I study every day and keep up on classes,A few times,Yes,690.0,510.0,480.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,5.0,100.0,48.0,Yes,,Pay the balance in full.,-1.0,Yes,350.0,,Yes,25.0,50.0,10.0,4.0,1.0,2,0,1,0,0,0,1,0,0,0,0.9969942,0.99892545,0.9985356,0.9981517,16.01,0.9936625,16.01,0.997732,18.01,0.99701005,1,1,0.9473667,1,0.59,0.32,0.45499998,1.05,0.84,0.94499993,70,0,1,0,0,1,0,0,2,2-0.19-0.2,0.00073303,8.745543,11.78,7.6,0,0,1,45,1,1.0526316,20,1.0526316,0.05129333,1.55,0.4382549
38,3,36,64,18,0,18.0,0,19,0,6.0,0,13.0,0,22,22,100,0.19,0.2,9.0,17.0,Yes,I was thinking how to arrange the numbers if token so that I can earn the most out of it The probability that my decision will become as the decision-that-count affects the time that I take to make my decision,there werent any special circumstances at the time I was making my decision,19.0,5.0,2.0,115.0,Female,15.0,150.0,100.0,9000.0,400000.0,240.0,No,,,Yes,No,Sophomore,Biochemistry & Cell biology,3.1,I study every day and keep up on classes,A few times,Yes,690.0,510.0,480.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,5.0,100.0,48.0,Yes,,Pay the balance in full.,-1.0,Yes,350.0,,Yes,25.0,50.0,10.0,4.0,1.0,2,0,1,0,0,0,1,0,0,0,0.9969942,0.99892545,0.9985356,0.9981517,16.01,0.9936625,16.01,0.997732,18.01,0.99701005,1,1,0.9473667,1,0.59,0.32,0.45499998,1.05,0.84,0.94499993,70,0,1,0,1,0,1,0,5,5-0.19-0.2,0.00073303,8.745543,6.84,12.8,0,0,1,45,1,1.0526316,20,1.0526316,0.05129333,0.534375,-0.6266574
38,3,32,68,18,0,18.0,0,19,0,6.0,0,13.0,0,38,38,100,0.16,0.2,9.0,17.0,Yes,I was thinking how to arrange the numbers if token so that I can earn the most out of it The probability that my decision will become as the decision-that-count affects the time that I take to make my decision,there werent any special circumstances at the time I was making my decision,19.0,5.0,2.0,115.0,Female,15.0,150.0,100.0,9000.0,400000.0,240.0,No,,,Yes,No,Sophomore,Biochemistry & Cell biology,3.1,I study every day and keep up on classes,A few times,Yes,690.0,510.0,480.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,5.0,100.0,48.0,Yes,,Pay the balance in full.,-1.0,Yes,350.0,,Yes,25.0,50.0,10.0,4.0,1.0,2,0,1,0,0,0,1,0,0,0,0.9969942,0.99892545,0.9985356,0.9981517,16.01,0.9936625,16.01,0.997732,18.01,0.99701005,1,1,0.9473667,1,0.59,0.32,0.45499998,1.05,0.84,0.94499993,70,0,1,0,5,0,0,1,8,8-0.16-0.2,0.003192852,8.745543,5.12,13.6,0,0,1,45,1,1.25,20,1.25,0.22314355,0.37647057,-0.9769154
38,3,32,68,18,0,18.0,0,19,0,6.0,0,13.0,0,37,37,100,0.18,0.2,9.0,17.0,Yes,I was thinking how to arrange the numbers if token so that I can earn the most out of it The probability that my decision will become as the decision-that-count affects the time that I take to make my decision,there werent any special circumstances at the time I was making my decision,19.0,5.0,2.0,115.0,Female,15.0,150.0,100.0,9000.0,400000.0,240.0,No,,,Yes,No,Sophomore,Biochemistry & Cell biology,3.1,I study every day and keep up on classes,A few times,Yes,690.0,510.0,480.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,5.0,100.0,48.0,Yes,,Pay the balance in full.,-1.0,Yes,350.0,,Yes,25.0,50.0,10.0,4.0,1.0,2,0,1,0,0,0,1,0,0,0,0.9969942,0.99892545,0.9985356,0.9981517,16.01,0.9936625,16.01,0.997732,18.01,0.99701005,1,1,0.9473667,1,0.59,0.32,0.45499998,1.05,0.84,0.94499993,70,0,1,0,5,0,0,1,8,8-0.18-0.2,0.001506283,8.745543,5.76,13.6,0,0,1,45,1,1.111111,20,1.111111,0.105360456,0.42352942,-0.8591323
38,3,56,44,18,0,18.0,0,19,0,6.0,0,13.0,0,19,19,100,0.14,0.2,9.0,17.0,Yes,I was thinking how to arrange the numbers if token so that I can earn the most out of it The probability that my decision will become as the decision-that-count affects the time that I take to make my decision,there werent any special circumstances at the time I was making my decision,19.0,5.0,2.0,115.0,Female,15.0,150.0,100.0,9000.0,400000.0,240.0,No,,,Yes,No,Sophomore,Biochemistry & Cell biology,3.1,I study every day and keep up on classes,A few times,Yes,690.0,510.0,480.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,5.0,100.0,48.0,Yes,,Pay the balance in full.,-1.0,Yes,350.0,,Yes,25.0,50.0,10.0,4.0,1.0,2,0,1,0,0,0,1,0,0,0,0.9969942,0.99892545,0.9985356,0.9981517,16.01,0.9936625,16.01,0.997732,18.01,0.99701005,1,1,0.9473667,1,0.59,0.32,0.45499998,1.05,0.84,0.94499993,35,1,0,0,1,0,1,0,4,4-0.14-0.2,0.010242815,8.745543,7.84,8.8,0,0,1,45,1,1.4285715,20,1.4285715,0.35667497,0.8909091,-0.11551291
38,3,43,57,18,0,18.0,0,19,0,6.0,0,13.0,0,12,12,100,0.16,0.2,9.0,17.0,Yes,I was thinking how to arrange the numbers if token so that I can earn the most out of it The probability that my decision will become as the decision-that-count affects the time that I take to make my decision,there werent any special circumstances at the time I was making my decision,19.0,5.0,2.0,115.0,Female,15.0,150.0,100.0,9000.0,400000.0,240.0,No,,,Yes,No,Sophomore,Biochemistry & Cell biology,3.1,I study every day and keep up on classes,A few times,Yes,690.0,510.0,480.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,5.0,100.0,48.0,Yes,,Pay the balance in full.,-1.0,Yes,350.0,,Yes,25.0,50.0,10.0,4.0,1.0,2,0,1,0,0,0,1,0,0,0,0.9969942,0.99892545,0.9985356,0.9981517,16.01,0.9936625,16.01,0.997732,18.01,0.99701005,1,1,0.9473667,1,0.59,0.32,0.45499998,1.05,0.84,0.94499993,98,0,0,1,0,1,0,0,3,3-0.16-0.2,0.00227957,8.745543,6.8799996,11.400001,0,0,1,45,1,1.25,20,1.25,0.22314355,0.6035087,-0.5049948
38,3,37,63,18,0,18.0,0,19,0,6.0,0,13.0,0,27,27,100,0.16,0.2,9.0,17.0,Yes,I was thinking how to arrange the numbers if token so that I can earn the most out of it The probability that my decision will become as the decision-that-count affects the time that I take to make my decision,there werent any special circumstances at the time I was making my decision,19.0,5.0,2.0,115.0,Female,15.0,150.0,100.0,9000.0,400000.0,240.0,No,,,Yes,No,Sophomore,Biochemistry & Cell biology,3.1,I study every day and keep up on classes,A few times,Yes,690.0,510.0,480.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,5.0,100.0,48.0,Yes,,Pay the balance in full.,-1.0,Yes,350.0,,Yes,25.0,50.0,10.0,4.0,1.0,2,0,1,0,0,0,1,0,0,0,0.9969942,0.99892545,0.9985356,0.9981517,16.01,0.9936625,16.01,0.997732,18.01,0.99701005,1,1,0.9473667,1,0.59,0.32,0.45499998,1.05,0.84,0.94499993,98,0,0,1,1,0,1,0,6,6-0.16-0.2,0.00227957,8.745543,5.92,12.6,0,0,1,45,1,1.25,20,1.25,0.22314355,0.46984127,-0.75536036
38,3,29,71,18,0,18.0,0,19,0,6.0,0,13.0,0,25,25,100,0.14,0.2,9.0,17.0,Yes,I was thinking how to arrange the numbers if token so that I can earn the most out of it The probability that my decision will become as the decision-that-count affects the time that I take to make my decision,there werent any special circumstances at the time I was making my decision,19.0,5.0,2.0,115.0,Female,15.0,150.0,100.0,9000.0,400000.0,240.0,No,,,Yes,No,Sophomore,Biochemistry & Cell biology,3.1,I study every day and keep up on classes,A few times,Yes,690.0,510.0,480.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,5.0,100.0,48.0,Yes,,Pay the balance in full.,-1.0,Yes,350.0,,Yes,25.0,50.0,10.0,4.0,1.0,2,0,1,0,0,0,1,0,0,0,0.9969942,0.99892545,0.9985356,0.9981517,16.01,0.9936625,16.01,0.997732,18.01,0.99701005,1,1,0.9473667,1,0.59,0.32,0.45499998,1.05,0.84,0.94499993,70,0,1,0,1,0,1,0,5,5-0.14-0.2,0.00510836,8.745543,4.06,14.2,0,0,1,45,1,1.4285715,20,1.4285715,0.35667497,0.2859155,-1.252059
38,3,51,49,18,0,18.0,0,19,0,6.0,0,13.0,0,20,20,100,0.2,0.25,9.0,17.0,Yes,I was thinking how to arrange the numbers if token so that I can earn the most out of it The probability that my decision will become as the decision-that-count affects the time that I take to make my decision,there werent any special circumstances at the time I was making my decision,19.0,5.0,2.0,115.0,Female,15.0,150.0,100.0,9000.0,400000.0,240.0,No,,,Yes,No,Sophomore,Biochemistry & Cell biology,3.1,I study every day and keep up on classes,A few times,Yes,690.0,510.0,480.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,5.0,100.0,48.0,Yes,,Pay the balance in full.,-1.0,Yes,350.0,,Yes,25.0,50.0,10.0,4.0,1.0,2,0,1,0,0,0,1,0,0,0,0.9969942,0.99892545,0.9985356,0.9981517,16.01,0.9936625,16.01,0.997732,18.01,0.99701005,1,1,0.9473667,1,0.59,0.32,0.45499998,1.05,0.84,0.94499993,35,1,0,0,1,0,1,0,4,4-0.2-0.25,0.006395896,8.745543,10.2,12.25,0,0,1,45,1,1.25,25,1.25,0.22314355,0.83265305,-0.18313824
38,3,61,39,18,0,18.0,0,19,0,6.0,0,13.0,0,7,7,100,0.18,0.2,9.0,17.0,Yes,I was thinking how to arrange the numbers if token so that I can earn the most out of it The probability that my decision will become as the decision-that-count affects the time that I take to make my decision,there werent any special circumstances at the time I was making my decision,19.0,5.0,2.0,115.0,Female,15.0,150.0,100.0,9000.0,400000.0,240.0,No,,,Yes,No,Sophomore,Biochemistry & Cell biology,3.1,I study every day and keep up on classes,A few times,Yes,690.0,510.0,480.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,5.0,100.0,48.0,Yes,,Pay the balance in full.,-1.0,Yes,350.0,,Yes,25.0,50.0,10.0,4.0,1.0,2,0,1,0,0,0,1,0,0,0,0.9969942,0.99892545,0.9985356,0.9981517,16.01,0.9936625,16.01,0.997732,18.01,0.99701005,1,1,0.9473667,1,0.59,0.32,0.45499998,1.05,0.84,0.94499993,70,0,1,0,0,1,0,0,2,2-0.18-0.2,0.001506283,8.745543,10.9800005,7.8,0,0,1,45,1,1.111111,20,1.111111,0.105360456,1.4076923,0.3419517
38,3,46,54,18,0,18.0,0,19,0,6.0,0,13.0,0,33,33,100,0.16,0.2,9.0,17.0,Yes,I was thinking how to arrange the numbers if token so that I can earn the most out of it The probability that my decision will become as the decision-that-count affects the time that I take to make my decision,there werent any special circumstances at the time I was making my decision,19.0,5.0,2.0,115.0,Female,15.0,150.0,100.0,9000.0,400000.0,240.0,No,,,Yes,No,Sophomore,Biochemistry & Cell biology,3.1,I study every day and keep up on classes,A few times,Yes,690.0,510.0,480.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,5.0,100.0,48.0,Yes,,Pay the balance in full.,-1.0,Yes,350.0,,Yes,25.0,50.0,10.0,4.0,1.0,2,0,1,0,0,0,1,0,0,0,0.9969942,0.99892545,0.9985356,0.9981517,16.01,0.9936625,16.01,0.997732,18.01,0.99701005,1,1,0.9473667,1,0.59,0.32,0.45499998,1.05,0.84,0.94499993,35,1,0,0,5,0,0,1,7,7-0.16-0.2,0.006395898,8.745543,7.3599997,10.8,0,0,1,45,1,1.25,20,1.25,0.22314355,0.6814814,-0.3834863
38,3,39,61,18,0,18.0,0,19,0,6.0,0,13.0,0,4,4,100,0.14,0.2,9.0,17.0,Yes,I was thinking how to arrange the numbers if token so that I can earn the most out of it The probability that my decision will become as the decision-that-count affects the time that I take to make my decision,there werent any special circumstances at the time I was making my decision,19.0,5.0,2.0,115.0,Female,15.0,150.0,100.0,9000.0,400000.0,240.0,No,,,Yes,No,Sophomore,Biochemistry & Cell biology,3.1,I study every day and keep up on classes,A few times,Yes,690.0,510.0,480.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,5.0,100.0,48.0,Yes,,Pay the balance in full.,-1.0,Yes,350.0,,Yes,25.0,50.0,10.0,4.0,1.0,2,0,1,0,0,0,1,0,0,0,0.9969942,0.99892545,0.9985356,0.9981517,16.01,0.9936625,16.01,0.997732,18.01,0.99701005,1,1,0.9473667,1,0.59,0.32,0.45499998,1.05,0.84,0.94499993,35,1,0,0,0,1,0,0,1,1-0.14-0.2,0.010242815,8.745543,5.46,12.2,0,0,1,45,1,1.4285715,20,1.4285715,0.35667497,0.447541,-0.80398715
38,3,52,48,18,0,18.0,0,19,0,6.0,0,13.0,0,32,32,100,0.18,0.2,9.0,17.0,Yes,I was thinking how to arrange the numbers if token so that I can earn the most out of it The probability that my decision will become as the decision-that-count affects the time that I take to make my decision,there werent any special circumstances at the time I was making my decision,19.0,5.0,2.0,115.0,Female,15.0,150.0,100.0,9000.0,400000.0,240.0,No,,,Yes,No,Sophomore,Biochemistry & Cell biology,3.1,I study every day and keep up on classes,A few times,Yes,690.0,510.0,480.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,5.0,100.0,48.0,Yes,,Pay the balance in full.,-1.0,Yes,350.0,,Yes,25.0,50.0,10.0,4.0,1.0,2,0,1,0,0,0,1,0,0,0,0.9969942,0.99892545,0.9985356,0.9981517,16.01,0.9936625,16.01,0.997732,18.01,0.99701005,1,1,0.9473667,1,0.59,0.32,0.45499998,1.05,0.84,0.94499993,35,1,0,0,5,0,0,1,7,7-0.18-0.2,0.003014835,8.745543,9.360001,9.6,0,0,1,45,1,1.111111,20,1.111111,0.105360456,0.975,-0.025317784
38,3,41,59,18,0,18.0,0,19,0,6.0,0,13.0,0,39,39,100,0.14,0.2,9.0,17.0,Yes,I was thinking how to arrange the numbers if token so that I can earn the most out of it The probability that my decision will become as the decision-that-count affects the time that I take to make my decision,there werent any special circumstances at the time I was making my decision,19.0,5.0,2.0,115.0,Female,15.0,150.0,100.0,9000.0,400000.0,240.0,No,,,Yes,No,Sophomore,Biochemistry & Cell biology,3.1,I study every day and keep up on classes,A few times,Yes,690.0,510.0,480.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,5.0,100.0,48.0,Yes,,Pay the balance in full.,-1.0,Yes,350.0,,Yes,25.0,50.0,10.0,4.0,1.0,2,0,1,0,0,0,1,0,0,0,0.9969942,0.99892545,0.9985356,0.9981517,16.01,0.9936625,16.01,0.997732,18.01,0.99701005,1,1,0.9473667,1,0.59,0.32,0.45499998,1.05,0.84,0.94499993,70,0,1,0,5,0,0,1,8,8-0.14-0.2,0.00510836,8.745543,5.7400002,11.8,0,0,1,45,1,1.4285715,20,1.4285715,0.35667497,0.4864407,-0.7206403
38,3,45,55,18,0,18.0,0,19,0,6.0,0,13.0,0,11,11,100,0.19,0.2,9.0,17.0,Yes,I was thinking how to arrange the numbers if token so that I can earn the most out of it The probability that my decision will become as the decision-that-count affects the time that I take to make my decision,there werent any special circumstances at the time I was making my decision,19.0,5.0,2.0,115.0,Female,15.0,150.0,100.0,9000.0,400000.0,240.0,No,,,Yes,No,Sophomore,Biochemistry & Cell biology,3.1,I study every day and keep up on classes,A few times,Yes,690.0,510.0,480.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,5.0,100.0,48.0,Yes,,Pay the balance in full.,-1.0,Yes,350.0,,Yes,25.0,50.0,10.0,4.0,1.0,2,0,1,0,0,0,1,0,0,0,0.9969942,0.99892545,0.9985356,0.9981517,16.01,0.9936625,16.01,0.997732,18.01,0.99701005,1,1,0.9473667,1,0.59,0.32,0.45499998,1.05,0.84,0.94499993,98,0,0,1,0,1,0,0,3,3-0.19-0.2,0.000523538,8.745543,8.55,11.0,0,0,1,45,1,1.0526316,20,1.0526316,0.05129333,0.77727276,-0.25196394
38,3,24,76,18,0,18.0,0,19,0,6.0,0,13.0,0,26,26,100,0.19,0.2,9.0,17.0,Yes,I was thinking how to arrange the numbers if token so that I can earn the most out of it The probability that my decision will become as the decision-that-count affects the time that I take to make my decision,there werent any special circumstances at the time I was making my decision,19.0,5.0,2.0,115.0,Female,15.0,150.0,100.0,9000.0,400000.0,240.0,No,,,Yes,No,Sophomore,Biochemistry & Cell biology,3.1,I study every day and keep up on classes,A few times,Yes,690.0,510.0,480.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,5.0,100.0,48.0,Yes,,Pay the balance in full.,-1.0,Yes,350.0,,Yes,25.0,50.0,10.0,4.0,1.0,2,0,1,0,0,0,1,0,0,0,0.9969942,0.99892545,0.9985356,0.9981517,16.01,0.9936625,16.01,0.997732,18.01,0.99701005,1,1,0.9473667,1,0.59,0.32,0.45499998,1.05,0.84,0.94499993,98,0,0,1,1,0,1,0,6,6-0.19-0.2,0.000523538,8.745543,4.56,15.2,0,0,1,45,1,1.0526316,20,1.0526316,0.05129333,0.3,-1.2039728
